title,date,article_body,link,category,summary,company_name,funds
Saks Chief Marketing Officer to Speak at Shoptalk,03/27/2023 - 12:00 PM,"NEW YORK--(BUSINESS WIRE)--On Tuesday, March 28, Emily Essner, Chief Marketing Officer at Saks, the premier digital platform for luxury fashion, will join a panel at Shoptalk, the annual conference uniting retail leaders. In a conversation moderated by Marie Driscoll, Managing Director, Luxury & Retail, Coresight Research, Emily will be joined by Samina Virk, CEO North America, Vestiaire Collective, and Sandeep Seth, Global Chief Marketing Officer & President of North America, Coach, to discuss New Challenges and Opportunities in Luxury.",https://www.businesswire.com/news/home/20230327005542/en,Conference News,"NEW YORK--(BUSINESS WIRE)--On Tuesday, March 28, Emily Essner, Chief Marketing Officer at Saks, the premier digital platform for luxury fashion, will join a panel at Shoptalk, the annual conference uniting retail leaders.In a conversation moderated by Marie Driscoll, Managing Director, Luxury & Retail, Coresight Research, Emily will be joined by Samina Virk, CEO North America, Vestiaire Collective, and Sandeep Seth, Global Chief Marketing Officer & President of North America, Coach, to discuss New Challenges and Opportunities in Luxury.","['NEW YORK--(BUSINESS', 'Saks', 'Luxury & Retail', 'Coresight Research, Emily', 'Coach', 'New Challenges and Opportunities']",[]
Transgene Announces Upcoming Investor Meetings,03/27/2023 - 11:45 AM,"STRASBOURG, France--(BUSINESS WIRE)--Regulatory News:",https://www.businesswire.com/news/home/20230327005370/en,Conference News,"STRASBOURG, France--(BUSINESS WIRE)--Regulatory News:","['STRASBOURG', 'France--(BUSINESS WIRE)--Regulatory News']",[]
Transgene announces his next meetings with investors,03/27/2023 - 11:45 AM,"STRASBOURG, France--(BUSINESS WIRE)--Regulatory News:",https://www.businesswire.com/news/home/20230327005371/fr,Conference News,"STRASBOURG, France--(BUSINESS WIRE)--Regulatory News:","['STRASBOURG', 'France--(BUSINESS WIRE)--Regulatory News']",[]
Shoptalk to Launch Additional Retail and E-Commerce Conference in Fall 2024,03/27/2023 - 11:43 AM,"Inaugural “Shoptalk Fall” Event to Take Place in Chicago October 8–10, 2024",https://www.businesswire.com/news/home/20230327005527/en,Conference News,"Inaugural “Shoptalk Fall” Event to Take Place in Chicago October 8–10, 2024",[],[]
Lightbeam Clients Continue to Outperform Annual Wellness Visit Rates,03/27/2023 - 10:37 AM,"IRVING, Texas--(BUSINESS WIRE)--Lightbeam Health Solutions, the leader in population health enablement solutions and services, today announces their latest Annual Wellness Visit (AWV) compliance results across Medicare Shared Savings Program (MSSP) and Medicare Advantage (MA). In 2022, Lightbeam client organizations engaged in MSSP and MA contracts generated a 52% AWV completion rate on average, which is a 9% increase from the year before and more than double the industry average of 24%.",https://www.businesswire.com/news/home/20230327005188/en,Conference News,"IRVING, Texas--(BUSINESS WIRE)--Lightbeam Health Solutions, the leader in population health enablement solutions and services, today announces their latest Annual Wellness Visit (AWV) compliance results across Medicare Shared Savings Program (MSSP) and Medicare Advantage (MA).In 2022, Lightbeam client organizations engaged in MSSP and MA contracts generated a 52% AWV completion rate on average, which is a 9% increase from the year before and more than double the industry average of 24%.","['IRVING', 'Medicare Shared Savings Program', 'Medicare Advantage', 'MA']",[]
Gartner Announces Gartner Marketing Symposium/Xpo™,03/27/2023 - 09:00 AM,"STAMFORD, Conn.--(BUSINESS WIRE)--Gartner, Inc. (NYSE: IT):",https://www.businesswire.com/news/home/20230216005592/en,Conference News,"STAMFORD, Conn.--(BUSINESS WIRE)--Gartner, Inc. (NYSE: IT):","['STAMFORD', 'NYSE']",[]
Elastic Path Launches Integrations Hub to Eliminate the Biggest Barrier to Composable Commerce Adoption: Building and Orchestrating Integrations,03/27/2023 - 09:00 AM,"LAS VEGAS & BOSTON--(BUSINESS WIRE)--Elastic Path, the leader of the Composable Commerce movement, is announcing Integrations Hub, a library of instant-on, no-code integrations that are fully managed and hosted by Elastic Path. With integrations proving the greatest barrier to Composable Commerce adoption, Integrations Hub builds and orchestrates the connections, reducing the cost of implementation by 60% and time to market from months to weeks.",https://www.businesswire.com/news/home/20230327005062/en,Conference News,"LAS VEGAS & BOSTON--(BUSINESS WIRE)--Elastic Path, the leader of the Composable Commerce movement, is announcing Integrations Hub, a library of instant-on, no-code integrations that are fully managed and hosted by Elastic Path.With integrations proving the greatest barrier to Composable Commerce adoption, Integrations Hub builds and orchestrates the connections, reducing the cost of implementation by 60% and time to market from months to weeks.","['LAS VEGAS & BOSTON--(BUSINESS WIRE)--Elastic Path', 'the Composable Commerce', 'Integrations Hub', 'Composable Commerce', 'Integrations Hub']",[]
ExtraHop Expands CrowdStrike Partnership with CrowdStrike Falcon® LogScale Integration,03/27/2023 - 09:00 AM,"SEATTLE--(BUSINESS WIRE)--ExtraHop, the leader in cloud-native network detection and response (NDR), today announced a new integration enabling customers to ingest network data from Reveal(x) 360 in CrowdStrike Falcon® LogScale. The new integration will provide joint customers with comprehensive visibility for optimized threat hunting and critical resource allocation for incident response.",https://www.businesswire.com/news/home/20230327005137/en,Conference News,"SEATTLE--(BUSINESS WIRE)--ExtraHop, the leader in cloud-native network detection and response (NDR), today announced a new integration enabling customers to ingest network data from Reveal(x) 360 in CrowdStrike Falcon® LogScale.The new integration will provide joint customers with comprehensive visibility for optimized threat hunting and critical resource allocation for incident response.","['NDR', 'CrowdStrike Falcon']",[]
IDC MarketScape Names Motorola Solutions a Leader in Worldwide Video Security as a Service,03/27/2023 - 09:00 AM,"IDC MarketScape Worldwide Video Surveillance as a Service, 2022 (Graphic: Business Wire)",https://www.businesswire.com/news/home/20230327005156/en,Conference News,"IDC MarketScape Worldwide Video Surveillance as a Service, 2022 (Graphic: Business Wire)",['IDC MarketScape Worldwide Video Surveillance'],[]
Enterprise to Host Annual Investor and Analyst Day,03/27/2023 - 08:56 AM,"HOUSTON--(BUSINESS WIRE)--Enterprise Products Partners L.P. (NYSE: EPD) announced today that it will host its annual investor and securities analyst day on Wednesday, March 29, 2023 at 8 a.m. CDT in Houston. The event will be webcast live via the internet and may be accessed along with accompanying slides on Enterprise’s website at www.enterpriseproducts.com.",https://www.businesswire.com/news/home/20230327005449/en,Conference News,"HOUSTON--(BUSINESS WIRE)--Enterprise Products Partners L.P. (NYSE: EPD) announced today that it will host its annual investor and securities analyst day on Wednesday, March 29, 2023 at 8 a.m. CDT in Houston.The event will be webcast live via the internet and may be accessed along with accompanying slides on Enterprise’s website at www.enterpriseproducts.com.","['Products Partners L.P.', 'NYSE', 'EPD', 'Enterprise']",[]
The Safer Buildings Coalition Launches the Complete ERCES Handbook at IWCE 2023,03/27/2023 - 08:55 AM,"LAS VEGAS--(BUSINESS WIRE)--The Safer Buildings Coalition (SBC), the only association purpose-built to lead national policy and education for in-building wireless services, today, at IWCE 2023, revealed its long-awaited Complete ERCES Handbook with NICET In-Building Public Safety Communications (IB-PSC) Study Guide. Certain to become the definitive in-building public safety communications reference, the handbook is available for order immediately.",https://www.businesswire.com/news/home/20230327005020/en,Conference News,"LAS VEGAS--(BUSINESS WIRE)--The Safer Buildings Coalition (SBC), the only association purpose-built to lead national policy and education for in-building wireless services, today, at IWCE 2023, revealed its long-awaited Complete ERCES Handbook with NICET In-Building Public Safety Communications (IB-PSC) Study Guide.Certain to become the definitive in-building public safety communications reference, the handbook is available for order immediately.","['LAS VEGAS--(BUSINESS WIRE)--The Safer Buildings Coalition', 'IWCE']",[]
"Capstone Green Energy to Participate in Renmark Financial Virtual Non-Deal Roadshow Series on March 29, 2023",03/27/2023 - 08:30 AM,"LOS ANGELES--(BUSINESS WIRE)--Capstone Green Energy Corporation (NASDAQ: CGRN), a global leader in carbon reduction and on-site resilient green energy solutions, will be participating in Renmark Financial Communications Inc.'s live Virtual Non-Deal Roadshow Series to discuss its latest investor presentation on Wednesday, March 29 at 12:00 p.m. MT.",https://www.businesswire.com/news/home/20230327005169/en,Conference News,"LOS ANGELES--(BUSINESS WIRE)--Capstone Green Energy Corporation (NASDAQ: CGRN), a global leader in carbon reduction and on-site resilient green energy solutions, will be participating in Renmark Financial Communications Inc.'s live Virtual Non-Deal Roadshow Series to discuss its latest investor presentation on Wednesday, March 29 at 12:00 p.m. MT.","['Green Energy Corporation', 'CGRN', ""Renmark Financial Communications Inc.'s"", 'Virtual Non-Deal Roadshow Series']",[]
ReCode Therapeutics to Present at Guggenheim Healthcare Talks: Genomic Medicines and Rare Disease Days,03/27/2023 - 08:01 AM,"MENLO PARK, Calif.--(BUSINESS WIRE)--ReCode Therapeutics, a genetic medicines company using superior delivery to power the next wave of mRNA and gene correction therapeutics, today announced that David Lockhart, Ph.D., President and Chief Scientific Officer of ReCode Therapeutics, will participate in a fireside chat at 9:35 a.m. ET on Monday, April 3, 2023 at the virtual Guggenheim Healthcare Talks: Genomic Medicines and Rare Disease Days.",https://www.businesswire.com/news/home/20230327005051/en,Conference News,"MENLO PARK, Calif.--(BUSINESS WIRE)--ReCode Therapeutics, a genetic medicines company using superior delivery to power the next wave of mRNA and gene correction therapeutics, today announced that David Lockhart, Ph.D., President and Chief Scientific Officer of ReCode Therapeutics, will participate in a fireside chat at 9:35 a.m.ET on Monday, April 3, 2023 at the virtual Guggenheim Healthcare Talks: Genomic Medicines and Rare Disease Days.",['ReCode Therapeutics'],[]
Radisys Showcases Unique Digital Engagement Applications at Enterprise Connect 2023,03/27/2023 - 08:00 AM,"HILLSBORO, Ore.--(BUSINESS WIRE)--Radisys® Corporation, a global leader of communication solutions, today announced it will be showcasing advanced programmable communication and AI-based voice and video analytics capabilities for the next era of digital experiences that create more engaging customer interactions and tailored Industry 4.0 services. Radisys’ showcase in Booth 2136 will feature the award-winning Engage Digital Platform (EDP) that enables unique digital engagement applications with integrated voice and video communications, computer vision analytics, and conversational AI. Its public and private cloud and edge data center flexibility enhances data privacy, delivers telco-grade reliability, and reduces latency for applications where milliseconds matter.",https://www.businesswire.com/news/home/20230327005223/en,Conference News,"HILLSBORO, Ore.--(BUSINESS WIRE)--Radisys® Corporation, a global leader of communication solutions, today announced it will be showcasing advanced programmable communication and AI-based voice and video analytics capabilities for the next era of digital experiences that create more engaging customer interactions and tailored Industry 4.0 services.Radisys’ showcase in Booth 2136 will feature the award-winning Engage Digital Platform (EDP) that enables unique digital engagement applications with integrated voice and video communications, computer vision analytics, and conversational AI.","['WIRE)--Radisys® Corporation', 'AI', 'AI']",[]
